Player Aggregates:
Patty Mills: {'Team': 29, 'Pos': 3, 'minutes': 28.299999999999997, 'points': 7.6, 'games': 45.0, 'rebounds': 1.9, 'assists': 2.5, 'ft_percentage': 96.65, 'fg_percentage': 35.3, 'three_pt_percentage': 28.4, 'points_per_minute': 0.2710928083567698, 'rebounds_per_minute': 0.06777320208919245}
Cody Williams: {'Team': 29, 'Pos': 2, 'minutes': 19.6, 'points': 3.5, 'games': 14.0, 'rebounds': 2.4, 'assists': 1.4, 'ft_percentage': 60.0, 'fg_percentage': 29.0, 'three_pt_percentage': 20.6, 'points_per_minute': 0.17857142857142855, 'rebounds_per_minute': 0.12244897959183672}
Orlando Robinson: {'Team': 26, 'Pos': 1, 'minutes': 17.6, 'points': 6.1, 'games': 40.0, 'rebounds': 5.2, 'assists': 1.4, 'ft_percentage': 63.0, 'fg_percentage': 74.65, 'three_pt_percentage': 75.0, 'points_per_minute': 0.3447043534762833, 'rebounds_per_minute': 0.2936972059779077}
Bruno Fernando: {'Team': 28, 'Pos': 1, 'minutes': 24.0, 'points': 9.7, 'games': 57.0, 'rebounds': 7.6, 'assists': 2.1, 'ft_percentage': 75.15, 'fg_percentage': 53.5, 'three_pt_percentage': 0.0, 'points_per_minute': 0.4011111111111111, 'rebounds_per_minute': 0.3288888888888889}
Ousmane Dieng: {'Team': 21, 'Pos': 2, 'minutes': 21.6, 'points': 7.1, 'games': 53.0, 'rebounds': 4.0, 'assists': 1.8, 'ft_percentage': 75.55, 'fg_percentage': 38.15, 'three_pt_percentage': 27.3, 'points_per_minute': 0.33086206896551723, 'rebounds_per_minute': 0.1820689655172414}
Tidjane Salaun: {'Team': 3, 'Pos': 2, 'minutes': 16.3, 'points': 3.4, 'games': 12.0, 'rebounds': 3.8, 'assists': 1.1, 'ft_percentage': 63.6, 'fg_percentage': 26.5, 'three_pt_percentage': 24.2, 'points_per_minute': 0.2085889570552147, 'rebounds_per_minute': 0.2331288343558282}
Gary Harris: {'Team': 22, 'Pos': 3, 'minutes': 40.599999999999994, 'points': 10.0, 'games': 74.0, 'rebounds': 3.0999999999999996, 'assists': 1.9, 'ft_percentage': 71.65, 'fg_percentage': 38.75, 'three_pt_percentage': 34.5, 'points_per_minute': 0.24002217294900222, 'rebounds_per_minute': 0.07780689377141706}
Andre Jackson: {'Team': 16, 'Pos': 2, 'minutes': 27.5, 'points': 5.6, 'games': 76.0, 'rebounds': 4.4, 'assists': 2.4, 'ft_percentage': 61.35, 'fg_percentage': 46.0, 'three_pt_percentage': 37.8, 'points_per_minute': 0.2061090332086592, 'rebounds_per_minute': 0.1674033775359855}
Jaylon Tyson: {'Team': 5, 'Pos': 2, 'minutes': 9.0, 'points': 3.3, 'games': 7.0, 'rebounds': 2.1, 'assists': 1.3, 'ft_percentage': 50.0, 'fg_percentage': 50.0, 'three_pt_percentage': 37.5, 'points_per_minute': 0.36666666666666664, 'rebounds_per_minute': 0.23333333333333334}
Craig Porter: {'Team': 5, 'Pos': 3, 'minutes': 23.5, 'points': 8.899999999999999, 'games': 63.0, 'rebounds': 3.3, 'assists': 4.0, 'ft_percentage': 74.1, 'fg_percentage': 54.0, 'three_pt_percentage': 42.65, 'points_per_minute': 0.3729556074766355, 'rebounds_per_minute': 0.1381060163551402}
Marvin Bagley: {'Team': 30, 'Pos': 1, 'minutes': 27.1, 'points': 14.899999999999999, 'games': 59.0, 'rebounds': 8.4, 'assists': 1.3, 'ft_percentage': 73.80000000000001, 'fg_percentage': 53.3, 'three_pt_percentage': 19.55, 'points_per_minute': 0.5408665105386417, 'rebounds_per_minute': 0.32794691647150664}
Ryan Rollins: {'Team': 16, 'Pos': 3, 'minutes': 13.5, 'points': 6.6, 'games': 22.0, 'rebounds': 2.2, 'assists': 2.1, 'ft_percentage': 75.75, 'fg_percentage': 47.7, 'three_pt_percentage': 64.75, 'points_per_minute': 0.49866190900981266, 'rebounds_per_minute': 0.16369313113291703}
Jordan McLaughlin: {'Team': 26, 'Pos': 3, 'minutes': 20.3, 'points': 6.4, 'games': 74.0, 'rebounds': 2.3, 'assists': 3.1, 'ft_percentage': 72.5, 'fg_percentage': 44.849999999999994, 'three_pt_percentage': 42.35, 'points_per_minute': 0.31564625850340133, 'rebounds_per_minute': 0.11326530612244898}
Chris Duarte: {'Team': 4, 'Pos': 2, 'minutes': 16.6, 'points': 6.9, 'games': 66.0, 'rebounds': 2.4, 'assists': 1.0, 'ft_percentage': 76.9, 'fg_percentage': 49.05, 'three_pt_percentage': 38.75, 'points_per_minute': 0.5007451564828613, 'rebounds_per_minute': 0.1419523099850969}
Collin Gillespie: {'Team': 24, 'Pos': 3, 'minutes': 12.5, 'points': 6.6, 'games': 25.0, 'rebounds': 0.9, 'assists': 1.1, 'ft_percentage': 33.35, 'fg_percentage': 48.2, 'three_pt_percentage': 69.75, 'points_per_minute': 0.6894736842105263, 'rebounds_per_minute': 0.04736842105263158}
Svi Mykhailiuk: {'Team': 29, 'Pos': 3, 'minutes': 16.6, 'points': 6.5, 'games': 51.0, 'rebounds': 1.6, 'assists': 1.7, 'ft_percentage': 33.35, 'fg_percentage': 36.8, 'three_pt_percentage': 38.8, 'points_per_minute': 0.39230769230769236, 'rebounds_per_minute': 0.09377289377289377}
Tre Jones: {'Team': 27, 'Pos': 3, 'minutes': 45.0, 'points': 13.0, 'games': 80.0, 'rebounds': 5.5, 'assists': 8.9, 'ft_percentage': 80.3, 'fg_percentage': 35.25, 'three_pt_percentage': 36.75, 'points_per_minute': 0.2672106174745936, 'rebounds_per_minute': 0.11772500573861147}
David Duke: {'Team': 27, 'Pos': 3, 'minutes': 20.8, 'points': 9.5, 'games': 5.0, 'rebounds': 2.5, 'assists': 3.3, 'ft_percentage': 75.0, 'fg_percentage': 40.3, 'three_pt_percentage': 25.0, 'points_per_minute': 0.44140625, 'rebounds_per_minute': 0.09765625}
Richaun Holmes: {'Team': 30, 'Pos': 1, 'minutes': 17.9, 'points': 8.0, 'games': 42.0, 'rebounds': 5.6, 'assists': 0.6, 'ft_percentage': 36.15, 'fg_percentage': 52.9, 'three_pt_percentage': 16.65, 'points_per_minute': 0.5548561151079137, 'rebounds_per_minute': 0.29046762589928055}
Gabe Vincent: {'Team': 13, 'Pos': 3, 'minutes': 36.2, 'points': 5.8, 'games': 31.0, 'rebounds': 2.3, 'assists': 2.1, 'ft_percentage': 58.35, 'fg_percentage': 29.700000000000003, 'three_pt_percentage': 17.4, 'points_per_minute': 0.16024055926977437, 'rebounds_per_minute': 0.06357419788136887}
Matas Buzelis: {'Team': 4, 'Pos': 2, 'minutes': 8.3, 'points': 2.9, 'games': 15.0, 'rebounds': 1.9, 'assists': 0.2, 'ft_percentage': 75.0, 'fg_percentage': 31.0, 'three_pt_percentage': 34.8, 'points_per_minute': 0.34939759036144574, 'rebounds_per_minute': 0.22891566265060237}
Tristan Thompson: {'Team': 5, 'Pos': 1, 'minutes': 18.2, 'points': 5.9, 'games': 66.0, 'rebounds': 5.3, 'assists': 1.4, 'ft_percentage': 14.8, 'fg_percentage': 62.75, 'three_pt_percentage': 0.0, 'points_per_minute': 0.3362448158853839, 'rebounds_per_minute': 0.2883624481588538}
Dru Smith: {'Team': 15, 'Pos': 3, 'minutes': 24.8, 'points': 7.1, 'games': 14.0, 'rebounds': 4.2, 'assists': 2.6, 'ft_percentage': 50.0, 'fg_percentage': 45.85, 'three_pt_percentage': 40.6, 'points_per_minute': 0.28392094017094016, 'rebounds_per_minute': 0.18055555555555555}
Delon Wright: {'Team': 16, 'Pos': 3, 'minutes': 34.4, 'points': 7.6, 'games': 65.0, 'rebounds': 3.6, 'assists': 4.4, 'ft_percentage': 66.5, 'fg_percentage': 36.75, 'three_pt_percentage': 33.0, 'points_per_minute': 0.22201183431952665, 'rebounds_per_minute': 0.10488588334742181}
Jabari Walker: {'Team': 25, 'Pos': 2, 'minutes': 32.0, 'points': 11.7, 'games': 83.0, 'rebounds': 9.6, 'assists': 1.3, 'ft_percentage': 81.45, 'fg_percentage': 43.35, 'three_pt_percentage': 25.85, 'points_per_minute': 0.355225988700565, 'rebounds_per_minute': 0.2992332526230831}
Trey Jemison: {'Team': 18, 'Pos': 1, 'minutes': 34.2, 'points': 9.6, 'games': 35.0, 'rebounds': 8.3, 'assists': 1.8, 'ft_percentage': 72.0, 'fg_percentage': 51.45, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2723654210302585, 'rebounds_per_minute': 0.2462225142018008}
TyTy Washington: {'Team': 24, 'Pos': 3, 'minutes': 13.9, 'points': 4.0, 'games': 14.0, 'rebounds': 0.8, 'assists': 1.8, 'ft_percentage': 0.0, 'fg_percentage': 40.0, 'three_pt_percentage': 50.0, 'points_per_minute': 0.28265306122448985, 'rebounds_per_minute': 0.06768707482993197}
Christian Koloko: {'Team': 13, 'Pos': 1, 'minutes': 10.3, 'points': 2.7, 'games': 6.0, 'rebounds': 2.2, 'assists': 0.3, 'ft_percentage': 0.0, 'fg_percentage': 72.7, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2621359223300971, 'rebounds_per_minute': 0.21359223300970875}
Steven Adams: {'Team': 10, 'Pos': 1, 'minutes': 11.6, 'points': 2.7, 'games': 7.0, 'rebounds': 2.9, 'assists': 1.1, 'ft_percentage': 37.5, 'fg_percentage': 61.5, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2327586206896552, 'rebounds_per_minute': 0.25}
Shake Milton: {'Team': 20, 'Pos': 3, 'minutes': 21.9, 'points': 6.9, 'games': 64.0, 'rebounds': 2.3, 'assists': 2.5999999999999996, 'ft_percentage': 74.25, 'fg_percentage': 40.8, 'three_pt_percentage': 33.1, 'points_per_minute': 0.3115584198192166, 'rebounds_per_minute': 0.10349012387010378}
Johnny Davis: {'Team': 30, 'Pos': 3, 'minutes': 19.8, 'points': 5.5, 'games': 61.0, 'rebounds': 2.7, 'assists': 0.8, 'ft_percentage': 54.15, 'fg_percentage': 43.25, 'three_pt_percentage': 42.5, 'points_per_minute': 0.28861788617886175, 'rebounds_per_minute': 0.1435772357723577}
Charles Bassey: {'Team': 27, 'Pos': 1, 'minutes': 18.1, 'points': 5.8, 'games': 27.0, 'rebounds': 6.6, 'assists': 1.5, 'ft_percentage': 75.0, 'fg_percentage': 67.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.32312452639555445, 'rebounds_per_minute': 0.36259156352614297}
Tyler Smith: {'Team': 16, 'Pos': 2, 'minutes': 3.5, 'points': 2.5, 'games': 8.0, 'rebounds': 0.8, 'assists': 0.0, 'ft_percentage': 50.0, 'fg_percentage': 66.7, 'three_pt_percentage': 42.9, 'points_per_minute': 0.7142857142857143, 'rebounds_per_minute': 0.2285714285714286}
Ja'Kobe Walter: {'Team': 28, 'Pos': 3, 'minutes': 12.3, 'points': 2.5, 'games': 4.0, 'rebounds': 2.8, 'assists': 0.8, 'ft_percentage': 60.0, 'fg_percentage': 18.8, 'three_pt_percentage': 16.7, 'points_per_minute': 0.2032520325203252, 'rebounds_per_minute': 0.2276422764227642}
Pacome Dadiet: {'Team': 19, 'Pos': 2, 'minutes': 8.6, 'points': 2.4, 'games': 8.0, 'rebounds': 1.5, 'assists': 0.5, 'ft_percentage': 100.0, 'fg_percentage': 35.3, 'three_pt_percentage': 45.5, 'points_per_minute': 0.27906976744186046, 'rebounds_per_minute': 0.1744186046511628}
John Konchar: {'Team': 14, 'Pos': 3, 'minutes': 36.5, 'points': 6.699999999999999, 'games': 63.0, 'rebounds': 8.2, 'assists': 3.0, 'ft_percentage': 79.5, 'fg_percentage': 39.9, 'three_pt_percentage': 30.15, 'points_per_minute': 0.17993748839512286, 'rebounds_per_minute': 0.2257071238472489}
Jae'Sean Tate: {'Team': 10, 'Pos': 2, 'minutes': 20.0, 'points': 6.5, 'games': 72.0, 'rebounds': 5.0, 'assists': 1.6, 'ft_percentage': 63.35, 'fg_percentage': 52.75, 'three_pt_percentage': 14.95, 'points_per_minute': 0.4216137444393312, 'rebounds_per_minute': 0.3382420616658997}
Ricky Council: {'Team': 23, 'Pos': 2, 'minutes': 17.0, 'points': 7.800000000000001, 'games': 43.0, 'rebounds': 2.3, 'assists': 1.2, 'ft_percentage': 87.3, 'fg_percentage': 40.75, 'three_pt_percentage': 28.75, 'points_per_minute': 0.45000000000000007, 'rebounds_per_minute': 0.13402777777777777}
Kel'el Ware: {'Team': 15, 'Pos': 1, 'minutes': 5.9, 'points': 2.3, 'games': 8.0, 'rebounds': 1.1, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 42.1, 'three_pt_percentage': 33.3, 'points_per_minute': 0.38983050847457623, 'rebounds_per_minute': 0.1864406779661017}
Tyrese Martin: {'Team': 20, 'Pos': 2, 'minutes': 5.3, 'points': 2.3, 'games': 4.0, 'rebounds': 0.5, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 42.9, 'three_pt_percentage': 50.0, 'points_per_minute': 0.43396226415094336, 'rebounds_per_minute': 0.09433962264150944}
Nate Williams: {'Team': 10, 'Pos': 3, 'minutes': 9.2, 'points': 5.199999999999999, 'games': 25.0, 'rebounds': 2.0, 'assists': 0.3, 'ft_percentage': 26.9, 'fg_percentage': 64.5, 'three_pt_percentage': 45.0, 'points_per_minute': 0.5942475603492552, 'rebounds_per_minute': 0.23626091422701592}
Hunter Tyson: {'Team': 7, 'Pos': 2, 'minutes': 12.8, 'points': 3.3, 'games': 29.0, 'rebounds': 2.2, 'assists': 0.6, 'ft_percentage': 75.0, 'fg_percentage': 38.55, 'three_pt_percentage': 17.3, 'points_per_minute': 0.2885754092650644, 'rebounds_per_minute': 0.18425635667014978}
Maxi Kleber: {'Team': 6, 'Pos': 1, 'minutes': 34.599999999999994, 'points': 6.6, 'games': 62.0, 'rebounds': 5.8, 'assists': 1.9, 'ft_percentage': 59.9, 'fg_percentage': 48.6, 'three_pt_percentage': 35.0, 'points_per_minute': 0.18648263700488335, 'rebounds_per_minute': 0.16942485078676073}
Dillon Jones: {'Team': 21, 'Pos': 2, 'minutes': 8.4, 'points': 2.3, 'games': 15.0, 'rebounds': 2.1, 'assists': 0.7, 'ft_percentage': 50.0, 'fg_percentage': 34.1, 'three_pt_percentage': 17.4, 'points_per_minute': 0.2738095238095238, 'rebounds_per_minute': 0.25}
Vlatko Cancar: {'Team': 7, 'Pos': 2, 'minutes': 8.5, 'points': 2.3, 'games': 4.0, 'rebounds': 2.0, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 57.1, 'three_pt_percentage': 50.0, 'points_per_minute': 0.27058823529411763, 'rebounds_per_minute': 0.23529411764705882}
Johnny Furphy: {'Team': 11, 'Pos': 2, 'minutes': 8.6, 'points': 2.3, 'games': 7.0, 'rebounds': 1.0, 'assists': 0.1, 'ft_percentage': 100.0, 'fg_percentage': 35.3, 'three_pt_percentage': 14.3, 'points_per_minute': 0.26744186046511625, 'rebounds_per_minute': 0.11627906976744186}
Jevon Carter: {'Team': 4, 'Pos': 3, 'minutes': 19.6, 'points': 7.1000000000000005, 'games': 80.0, 'rebounds': 1.6, 'assists': 2.0, 'ft_percentage': 28.55, 'fg_percentage': 33.7, 'three_pt_percentage': 30.1, 'points_per_minute': 0.3634803921568628, 'rebounds_per_minute': 0.09607843137254903}
Kobe Brown: {'Team': 12, 'Pos': 2, 'minutes': 14.1, 'points': 4.1, 'games': 52.0, 'rebounds': 3.8, 'assists': 0.9, 'ft_percentage': 50.0, 'fg_percentage': 38.400000000000006, 'three_pt_percentage': 14.6, 'points_per_minute': 0.3081932773109244, 'rebounds_per_minute': 0.2966386554621849}
Kai Jones: {'Team': 12, 'Pos': 1, 'minutes': 8.2, 'points': 2.1, 'games': 11.0, 'rebounds': 1.9, 'assists': 0.3, 'ft_percentage': 60.0, 'fg_percentage': 71.4, 'three_pt_percentage': 0.0, 'points_per_minute': 0.25609756097560976, 'rebounds_per_minute': 0.23170731707317074}
Patrick Baldwin: {'Team': 30, 'Pos': 2, 'minutes': 18.0, 'points': 6.5, 'games': 47.0, 'rebounds': 4.1000000000000005, 'assists': 0.9, 'ft_percentage': 58.95, 'fg_percentage': 39.650000000000006, 'three_pt_percentage': 32.65, 'points_per_minute': 0.3764249886000912, 'rebounds_per_minute': 0.21226630186958506}
Jericho Sims: {'Team': 19, 'Pos': 1, 'minutes': 26.1, 'points': 4.1, 'games': 65.0, 'rebounds': 7.4, 'assists': 1.2, 'ft_percentage': 50.6, 'fg_percentage': 72.6, 'three_pt_percentage': 0.0, 'points_per_minute': 0.15738776952986921, 'rebounds_per_minute': 0.281813361611877}
Luke Travers: {'Team': 5, 'Pos': 2, 'minutes': 9.8, 'points': 2.0, 'games': 4.0, 'rebounds': 1.5, 'assists': 1.3, 'ft_percentage': 100.0, 'fg_percentage': 42.9, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2040816326530612, 'rebounds_per_minute': 0.1530612244897959}
Adama Sanogo: {'Team': 4, 'Pos': 1, 'minutes': 11.6, 'points': 6.0, 'games': 12.0, 'rebounds': 4.7, 'assists': 0.3, 'ft_percentage': 33.35, 'fg_percentage': 55.95, 'three_pt_percentage': 0.0, 'points_per_minute': 0.5065307422746097, 'rebounds_per_minute': 0.3553679515769353}
Luka Garza: {'Team': 17, 'Pos': 1, 'minutes': 8.8, 'points': 6.0, 'games': 36.0, 'rebounds': 2.5, 'assists': 0.2, 'ft_percentage': 37.9, 'fg_percentage': 44.65, 'three_pt_percentage': 15.7, 'points_per_minute': 0.6770025839793281, 'rebounds_per_minute': 0.28449612403100777}
Jeff Green: {'Team': 10, 'Pos': 2, 'minutes': 21.9, 'points': 8.5, 'games': 84.0, 'rebounds': 2.8, 'assists': 1.1, 'ft_percentage': 40.95, 'fg_percentage': 47.8, 'three_pt_percentage': 30.85, 'points_per_minute': 0.3869184707508061, 'rebounds_per_minute': 0.11693919852602487}
Rob Dillingham: {'Team': 17, 'Pos': 3, 'minutes': 5.3, 'points': 2.0, 'games': 7.0, 'rebounds': 0.4, 'assists': 1.0, 'ft_percentage': 0.0, 'fg_percentage': 54.5, 'three_pt_percentage': 66.7, 'points_per_minute': 0.37735849056603776, 'rebounds_per_minute': 0.07547169811320756}
Alex Reese: {'Team': 31, 'Pos': 2, 'minutes': 2.0, 'points': 2.0, 'games': 1.0, 'rebounds': 1.0, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 100.0, 'three_pt_percentage': 0.0, 'points_per_minute': 1.0, 'rebounds_per_minute': 0.5}
Alex Len: {'Team': 26, 'Pos': 1, 'minutes': 18.0, 'points': 4.4, 'games': 62.0, 'rebounds': 5.1, 'assists': 1.8, 'ft_percentage': 54.4, 'fg_percentage': 60.650000000000006, 'three_pt_percentage': 0.0, 'points_per_minute': 0.24407114624505927, 'rebounds_per_minute': 0.2833498023715415}
Ulrich Chomche: {'Team': 28, 'Pos': 1, 'minutes': 4.0, 'points': 2.0, 'games': 1.0, 'rebounds': 1.0, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 100.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.5, 'rebounds_per_minute': 0.25}
KJ Simpson: {'Team': 3, 'Pos': 3, 'minutes': 7.0, 'points': 2.0, 'games': 1.0, 'rebounds': 3.0, 'assists': 1.0, 'ft_percentage': 0.0, 'fg_percentage': 50.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2857142857142857, 'rebounds_per_minute': 0.42857142857142855}
Jeff Dowtin: {'Team': 23, 'Pos': 3, 'minutes': 21.9, 'points': 6.3, 'games': 20.0, 'rebounds': 2.7, 'assists': 3.4, 'ft_percentage': 75.0, 'fg_percentage': 43.6, 'three_pt_percentage': 29.95, 'points_per_minute': 0.2812132908206075, 'rebounds_per_minute': 0.12153884880013424}
Enrique Freeman: {'Team': 11, 'Pos': 2, 'minutes': 10.3, 'points': 1.9, 'games': 8.0, 'rebounds': 1.1, 'assists': 0.6, 'ft_percentage': 100.0, 'fg_percentage': 38.5, 'three_pt_percentage': 25.0, 'points_per_minute': 0.1844660194174757, 'rebounds_per_minute': 0.10679611650485438}
Anthony Gill: {'Team': 30, 'Pos': 2, 'minutes': 13.8, 'points': 5.699999999999999, 'games': 59.0, 'rebounds': 2.7, 'assists': 1.0, 'ft_percentage': 52.8, 'fg_percentage': 55.25, 'three_pt_percentage': 45.55, 'points_per_minute': 0.4180367504835589, 'rebounds_per_minute': 0.19197292069632493}
Dwight Powell: {'Team': 6, 'Pos': 1, 'minutes': 20.6, 'points': 4.8, 'games': 88.0, 'rebounds': 5.0, 'assists': 1.9, 'ft_percentage': 71.35, 'fg_percentage': 71.0, 'three_pt_percentage': 16.65, 'points_per_minute': 0.23067319696533178, 'rebounds_per_minute': 0.24056467876692597}
Olivier-Maxence Prosper: {'Team': 6, 'Pos': 2, 'minutes': 14.1, 'points': 4.6, 'games': 52.0, 'rebounds': 3.3, 'assists': 0.5, 'ft_percentage': 67.5, 'fg_percentage': 38.3, 'three_pt_percentage': 14.45, 'points_per_minute': 0.32254098360655736, 'rebounds_per_minute': 0.23350409836065572}
Zeke Nnaji: {'Team': 7, 'Pos': 1, 'minutes': 15.8, 'points': 4.8, 'games': 70.0, 'rebounds': 2.9000000000000004, 'assists': 0.8, 'ft_percentage': 46.1, 'fg_percentage': 46.7, 'three_pt_percentage': 13.05, 'points_per_minute': 0.29855510752688175, 'rebounds_per_minute': 0.17389112903225806}
MarJon Beauchamp: {'Team': 16, 'Pos': 2, 'minutes': 15.100000000000001, 'points': 5.8, 'games': 61.0, 'rebounds': 2.7, 'assists': 0.7, 'ft_percentage': 83.35, 'fg_percentage': 40.75, 'three_pt_percentage': 26.65, 'points_per_minute': 0.43789390756302515, 'rebounds_per_minute': 0.20483193277310924}
Jazian Gortman: {'Team': 6, 'Pos': 3, 'minutes': 2.0, 'points': 1.5, 'games': 2.0, 'rebounds': 0.0, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 100.0, 'three_pt_percentage': 100.0, 'points_per_minute': 0.75, 'rebounds_per_minute': 0.0}
Lester Quinones: {'Team': 23, 'Pos': 3, 'minutes': 12.9, 'points': 5.9, 'games': 40.0, 'rebounds': 3.4, 'assists': 1.4, 'ft_percentage': 85.5, 'fg_percentage': 44.95, 'three_pt_percentage': 18.0, 'points_per_minute': 0.5115384615384615, 'rebounds_per_minute': 0.39134615384615384}
Trevelin Queen: {'Team': 22, 'Pos': 3, 'minutes': 14.3, 'points': 4.4, 'games': 16.0, 'rebounds': 1.4, 'assists': 1.3, 'ft_percentage': 37.5, 'fg_percentage': 35.05, 'three_pt_percentage': 58.8, 'points_per_minute': 0.4228813559322034, 'rebounds_per_minute': 0.05932203389830508}
Xavier Tillman: {'Team': 2, 'Pos': 2, 'minutes': 26.299999999999997, 'points': 6.3, 'games': 72.0, 'rebounds': 5.6, 'assists': 1.9, 'ft_percentage': 22.55, 'fg_percentage': 35.0, 'three_pt_percentage': 23.5, 'points_per_minute': 0.2217990683620798, 'rebounds_per_minute': 0.21289185446304926}
Adam Flagler: {'Team': 21, 'Pos': 3, 'minutes': 10.8, 'points': 3.0, 'games': 10.0, 'rebounds': 0.5, 'assists': 2.0, 'ft_percentage': 0.0, 'fg_percentage': 22.55, 'three_pt_percentage': 25.0, 'points_per_minute': 0.32727272727272727, 'rebounds_per_minute': 0.07575757575757576}
Jaylen Martin: {'Team': 20, 'Pos': 2, 'minutes': 1.5, 'points': 1.5, 'games': 2.0, 'rebounds': 0.0, 'assists': 0.0, 'ft_percentage': 0.0, 'fg_percentage': 100.0, 'three_pt_percentage': 100.0, 'points_per_minute': 1.0, 'rebounds_per_minute': 0.0}
Josh Minott: {'Team': 17, 'Pos': 2, 'minutes': 10.0, 'points': 3.0, 'games': 43.0, 'rebounds': 1.2999999999999998, 'assists': 0.5, 'ft_percentage': 67.85, 'fg_percentage': 46.1, 'three_pt_percentage': 20.0, 'points_per_minute': 0.35714285714285715, 'rebounds_per_minute': 0.15}
Nick Smith: {'Team': 3, 'Pos': 3, 'minutes': 18.799999999999997, 'points': 7.300000000000001, 'games': 56.0, 'rebounds': 1.5999999999999999, 'assists': 1.4, 'ft_percentage': 43.35, 'fg_percentage': 34.55, 'three_pt_percentage': 31.6, 'points_per_minute': 0.35992039191671776, 'rebounds_per_minute': 0.07103490508266994}
Isaac Jones: {'Team': 26, 'Pos': 1, 'minutes': 3.4, 'points': 1.4, 'games': 7.0, 'rebounds': 0.4, 'assists': 0.0, 'ft_percentage': 100.0, 'fg_percentage': 66.7, 'three_pt_percentage': 0.0, 'points_per_minute': 0.4117647058823529, 'rebounds_per_minute': 0.11764705882352942}
Ariel Hukporti: {'Team': 19, 'Pos': 1, 'minutes': 9.7, 'points': 1.3, 'games': 7.0, 'rebounds': 2.0, 'assists': 0.4, 'ft_percentage': 50.0, 'fg_percentage': 50.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.13402061855670105, 'rebounds_per_minute': 0.2061855670103093}
Liam Robbins: {'Team': 16, 'Pos': 1, 'minutes': 4.5, 'points': 1.3, 'games': 4.0, 'rebounds': 0.8, 'assists': 0.0, 'ft_percentage': 25.0, 'fg_percentage': 66.7, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2888888888888889, 'rebounds_per_minute': 0.17777777777777778}
Jordan Walsh: {'Team': 2, 'Pos': 2, 'minutes': 16.8, 'points': 2.7, 'games': 24.0, 'rebounds': 2.8, 'assists': 0.7, 'ft_percentage': 25.0, 'fg_percentage': 34.45, 'three_pt_percentage': 22.5, 'points_per_minute': 0.16196581196581197, 'rebounds_per_minute': 0.17094017094017094}
Pat Spencer: {'Team': 9, 'Pos': 3, 'minutes': 5.8, 'points': 2.0, 'games': 9.0, 'rebounds': 0.7, 'assists': 1.1, 'ft_percentage': 0.0, 'fg_percentage': 58.35, 'three_pt_percentage': 0.0, 'points_per_minute': 0.5777777777777777, 'rebounds_per_minute': 0.07777777777777778}
Baylor Scheierman: {'Team': 2, 'Pos': 3, 'minutes': 6.0, 'points': 1.3, 'games': 3.0, 'rebounds': 1.3, 'assists': 0.0, 'ft_percentage': 100.0, 'fg_percentage': 16.7, 'three_pt_percentage': 0.0, 'points_per_minute': 0.21666666666666667, 'rebounds_per_minute': 0.21666666666666667}
James Johnson: {'Team': 11, 'Pos': 2, 'minutes': 8.0, 'points': 2.2, 'games': 13.0, 'rebounds': 1.1, 'assists': 1.5, 'ft_percentage': 37.5, 'fg_percentage': 40.0, 'three_pt_percentage': 0.0, 'points_per_minute': 0.2927143778207608, 'rebounds_per_minute': 0.14861379754996776}
Brandon Williams: {'Team': 6, 'Pos': 3, 'minutes': 11.100000000000001, 'points': 4.4, 'games': 22.0, 'rebounds': 1.6, 'assists': 1.4, 'ft_percentage': 65.7, 'fg_percentage': 29.6, 'three_pt_percentage': 10.0, 'points_per_minute': 0.3751696065128901, 'rebounds_per_minute': 0.15061058344640435}
Cory Joseph: {'Team': 22, 'Pos': 3, 'minutes': 14.9, 'points': 3.5999999999999996, 'games': 36.0, 'rebounds': 2.0, 'assists': 2.3, 'ft_percentage': 28.55, 'fg_percentage': 32.25, 'three_pt_percentage': 33.7, 'points_per_minute': 0.27669172932330827, 'rebounds_per_minute': 0.16691729323308271}
Adem Bona: {'Team': 23, 'Pos': 1, 'minutes': 3.4, 'points': 1.1, 'games': 10.0, 'rebounds': 1.3, 'assists': 0.0, 'ft_percentage': 100.0, 'fg_percentage': 83.3, 'three_pt_percentage': 0.0, 'points_per_minute': 0.3235294117647059, 'rebounds_per_minute': 0.3823529411764706}
